destination_id,country_id,name,latitude,longitude,description,tags,type,iata,hotel_ids
494,115,Marrakech,31.6295,-7.9811,Moroccan historical city,"city,historical",urban,RAK,"['DSRAKAYL', 'HSRAKAII', 'HARAKKAB', 'SBRAKPAL', 'FGRAKAQU', 'HARAKMAD', 'TARAK040', 'WVRAK780', 'HSRAKAAJ', 'HSRAKAHY', 'HSRAKAHS', 'HSRAKAEU', 'FGRAK043', 'YXRAK200', 'TYRAKASN', 'HSRAKAAP', 'HARAKOIS', 'HSRAKACT', 'GTRAKSOL', 'GTRAKRAW', 'DHRAKAKE', 'HSRAKAGN', 'WVRAKAHA', 'WBRAKA04', 'XKRAKT01', 'ACRAKC05', 'TYRAKATL', 'TARAK065', 'HSRAKAAI', 'XLRAKKMP', 'HSRAKAIP', 'HSRAKAHP', 'HSRAKABD', 'WBRAKA01', 'HSRAKAEY', 'MDRAKMER', 'EURAKDAR', 'ONRAK100', 'YXRAKIMP', 'LXRAKKAK', 'DHRAKAKD', 'WVRAK001', 'HSRAKAHE', 'FGRAKAND', 'HSRAKAEJ', 'TARAK083', 'HSRAKABR', 'XKRAKT08', 'YXRAK797', 'YXRAKSMR', 'HSRAKAFR', 'OIRAK098', 'FGRAK014', 'KYRAKMER', 'LWRAK018', 'HARAKHAM', 'YXRAKPRM', 'LXRAK229', 'TARAK811', 'WVRAK019', 'HSRAKAGG', 'WBRAKA02', 'YXRAKFAR', 'HSRAKABT', 'XLRAKPGH', 'HARAKSEB', 'IWRAKDRS', 'BYRAKANN', 'LWRAK333', 'HARAKKAR', 'ONRAKAGD', 'KYRAKDEL', 'ONRAKRIL', 'SBRAKSOF', 'HSRAKACB', 'WVRAK656', 'XKRAKT02', 'HSRAKADZ', 'RTRAKSUI', 'TARAK111', 'TARAK045', 'HSRAKAHZ', 'YXRAKDAH', 'TARAK080', 'YXRAKSTH', 'RTRAKIBI', 'TARAK804', 'HSRAKAHU']"
495,115,Fez,34.0181,-5.0078,Moroccan historical city,"city,historical",urban,FEZ,"['FGFEZMIC', 'VPFEZTTT', 'BNFEZFME', 'HSFEZABB', 'RTFEZIBI', 'YXFEZSAH', 'FGFEZMER', 'HSFEZABM', 'HSFEZABG', 'HSFEZAAS', 'HOFEZRLH', 'GZFEZ595', 'HSFEZAAL', 'PHFEZPFH', 'TYFEZ582']"
496,115,Rabat,34.0209,-6.8416,Morocco's capital,"city,coastal",urban,RBA,"['KYRBAOSC', 'RTRBASOF', 'XTRBA293', 'GTRBAMEL', 'FGRBATOU', 'RTRBAIBI', 'XTRBA039', 'SBRBAROY']"
497,115,Chefchaouen,35.1714,-5.2699,Moroccan blue city,"town,historical",urban,TTU,['TYTTUCHA']
498,115,Laayoune,27.1536,-13.2033,Western Sahara city,city,urban,EUN,[]
499,135,Lagos,6.5244,3.3792,Nigeria's largest city,"city,coastal",urban,LOS,"['ICLOS75A', 'OILOSBLW', 'BWLOS402', 'BWLOS400', 'SILOS188', 'BWLOS408', 'PRLOSSEI', 'OILOSTAS', 'PRLOSLEA', 'FGLOSAIM', 'YXLOSVCP', 'YXLOSDPA', 'OILOSWCH', 'RTLOSIBH', 'SULOS000', 'RDLOS155', 'SILOS445']"
500,135,Abuja,9.0579,7.4951,Nigeria's capital,city,urban,ABV,"['PRABVASO', 'BHABV741', 'OIABVHVP', 'ONABVDEB', 'HLABV230', 'OIABVGTH', 'UIABVHEA', 'SIABV343']"
501,135,Calabar,4.9746,8.3417,Nigerian coastal city,"city,coastal",urban,CBQ,['MDCBQ936']
502,68,Accra,5.6037,-0.187,Ghana's capital,"city,coastal",urban,ACC,"['TAACC081', 'TAACC974', 'TAACC913', 'YXACCVMO', 'MKACCMAC', 'TAACC951', 'TAACC910', 'TAACCMAJ', 'TAACC986', 'TAACC872', 'RAACC941', 'TAACC977', 'YXACCLPR', 'TAACC120', 'TAACC903', 'TAACC887', 'TAACC583', 'TAACCTRA', 'GTACC366', 'GTACC613', 'TAACC026', 'TAACC999', 'GZACCALI', 'TAACC885', 'YXACC781', 'XTACC516', 'XTACCMPL', 'SXACCROY', 'XTACC875', 'BWACC300', 'OIACCVIL', 'TAACCLAB', 'TAACC874', 'TAACC917', 'HIACC7DC', 'TAACC915', 'TAACC911', 'TAACC914', 'OIACCTRI', 'TAACCMLH']"
503,68,Kumasi,6.672,-1.5711,Ghanaian city,city,urban,KMS,"['GTKMSKUM', 'TAKMS146', 'XTKMSTVH', 'XTKMSREX', 'TAKMS000']"
504,68,Cape Coast,5.1315,-1.2795,Ghanaian coastal city,"city,historical,coastal",urban,TKD,"['BWTKD301', 'YXTKD780']"
505,161,Dakar,14.7167,-17.4677,Senegal's capital,"city,coastal",urban,DKR,"['FGDKR006', 'YXDKRODA', 'FGDKRLDN', 'IQDKRTER', 'WKDKR563', 'RDDKR117', 'YXDKRKFH']"
506,161,Saint-Louis,16.0326,-16.4896,Senegalese historical city,"city,historical,coastal",urban,XLS,[]
507,123,Bamako,12.6392,-8.0029,Mali's capital,city,urban,BKO,"['RDBKO952', 'OIBKO001', 'OIBKO005']"
508,123,Timbuktu,16.7666,-3.0026,Malian historical city,"city,historical",urban,TOM,[]
509,17,Ouagadougou,12.3714,-1.5197,Burkina Faso's capital,city,urban,OUA,[]
510,134,Niamey,13.5136,2.1098,Niger's capital,city,urban,NIM,[]
511,16,Cotonou,6.3725,2.3617,Benin's largest city,"city,coastal",urban,COO,"['RTCOONOV', 'RTCOOIBI', 'OICOOBRH', 'BWCOO501']"
512,16,Porto-Novo,6.4969,2.6289,Benin's capital,city,urban,COO,"['OICOOBRH', 'RTCOONOV', 'RTCOOIBI', 'BWCOO501']"
513,179,Lomé,6.1304,1.2158,Togo's capital,"city,coastal",urban,LFW,['RTLFWIBI']
514,37,Abidjan,5.3599,-4.0083,Ivory Coast's largest city,"city,coastal",urban,ABJ,"['RTABJPLA', 'SBABJIVO']"
515,37,Yamoussoukro,6.8276,-5.2893,Ivory Coast's capital,city,urban,ASK,[]
516,69,Conakry,9.6412,-13.5784,Guinea's capital,"city,coastal",urban,CKY,['UICKY224']
517,164,Freetown,8.484,-13.2299,Sierra Leone's capital,"city,coastal",urban,HGS,[]
518,105,Monrovia,6.3008,-10.7972,Liberia's capital,"city,coastal",urban,MLW,[]
519,129,Nouakchott,18.0735,-15.9582,Mauritania's capital,"city,coastal",urban,NKC,[]
520,70,Banjul,13.4549,-16.579,Gambia's capital,"city,coastal",urban,BJL,['SIBJL975']
521,71,Bissau,11.8636,-15.5846,Guinea-Bissau's capital,"city,coastal",urban,OXB,[]
522,43,Praia,14.933,-23.5133,Cape Verde's capital,"city,coastal",urban,RAI,[]
523,43,Mindelo,16.886,-24.9884,Cape Verdean city,"city,coastal",urban,VXE,[]
524,39,Kinshasa,-4.4419,15.2663,DRC's capital,city,urban,NLO,[]
525,39,Lubumbashi,-11.6878,27.5026,DRC city,city,urban,FBM,['UIFBMGRA']
526,38,Yaoundé,3.848,11.5021,Cameroon's capital,city,urban,YAO,[]
527,38,Douala,4.0511,9.7679,Cameroonian coastal city,"city,coastal",urban,DLA,"['OIDLAPLA', 'OIDLAHBP', 'TYDLAPRI', 'TYDLAAFR', 'UIDLA145']"
528,32,Bangui,4.3947,18.5582,CAR's capital,city,urban,BGF,[]
529,178,N'Djamena,12.1348,15.0557,Chad's capital,city,urban,NDJ,['RTNDJNOV']
530,40,Brazzaville,-4.2634,15.2429,Congo's capital,city,urban,BZV,['OIBZVMIK']
531,65,Libreville,0.4162,9.4673,Gabon's capital,"city,coastal",urban,LBV,"['MDLBVMER', 'TALBV547']"
532,72,Malabo,3.7504,8.7371,Equatorial Guinea's capital,"city,coastal",urban,SSG,['HLSSG240']
533,170,São Tomé,0.3302,6.7333,São Tomé and Príncipe capital,"city,coastal",urban,TMS,"['ONTMSBOM', 'BXTMSPES']"
534,60,Addis Ababa,9.145,38.7648,Ethiopia's capital,city,urban,ADD,"['IRADD3FC', 'OIADDBAH', 'ONADDCAR', 'ILADDD50', 'ILADDG12', 'IRADDDIM', 'IRADD000', 'RDADD175', 'ILADDD53', 'OIADDJUP', 'ILADDG02', 'ILADDG14', 'IRADDKMD', 'ILADDG04', 'IRADDCHS', 'ILADDG11', 'ILADDD49', 'IRADD003', 'ILADDG07']"
535,60,Lalibela,12.0317,39.0419,Ethiopian historical site,historical,nature,LLI,[]
536,60,Gondar,12.6075,37.4585,Ethiopian historical city,"city,historical",urban,GDQ,[]
537,96,Nairobi,-1.2864,36.8172,Kenya's capital,city,urban,WIL,[]
538,96,Mombasa,-4.0435,39.6682,Kenyan coastal city,"city,coastal",urban,MBA,"['TAMBA112', 'UIMBANPA', 'TAMBA413', 'UIMBANVL', 'PHMBADRB', 'CHMBAKEN', 'SVMBASSL', 'TAMBA956', 'UIMBAKE2', 'WVMBASER', 'YXMBAASL', 'TAMBA415', 'OIMBANPT', 'SVMBAWSH', 'TAMBA524', 'TAMBA371', 'HSMBAABC', 'HSMBAAAR', 'LXMBAHEK', 'TAMBA028', 'UIMBA145']"
539,96,Masai Mara,-1.5816,35.2518,Kenyan wildlife reserve,"wildlife,safari",nature,KEU,[]
540,189,Dar es Salaam,-6.7924,39.2083,Tanzania's largest city,"city,coastal",urban,DAR,"['SUDAR193', 'BWDAR103', 'BWDAR104', 'WVDAR416', 'TADAR349', 'TADARBLU', 'RADAR397', 'XTDARCBC', 'HLDAR158', 'XTDARSCC', 'PRDARDAR', 'BWDAR101', 'PRDARCOU', 'XTDARACM', 'HYDARHRD', 'OIDARSBH', 'WVDAR403', 'WVDARHHH']"
541,189,Zanzibar,-6.1659,39.2026,Tanzanian island,"island,beach,coastal",resort,ZNZ,"['ZZZNZ005', 'ZZZNZ012', 'ZZZNZ003', 'XTZNZKEB', 'HLZNZ465', 'LWZNZ075', 'TAZNZ352', 'GZZNZ451', 'ZZZNZ004', 'PHZNZZZR', 'TAZNZ757', 'LXZNZZSI', 'ONZNZPAK', 'EAZNZ002', 'ONZNZMAD', 'ZZZNZ008', 'FGZNZLGD', 'XTZNZSBR', 'FGZNZSMB', 'FGZNZDOZ', 'DHZNZ001', 'UIZNZNPB', 'LWZNZ076', 'FAZNZZAN', 'TAZNZCHA', 'ZZZNZ006', 'XTZNZ011', 'ZZZNZ002', 'TAZNZ114', 'UIZNZMMH', 'ZZZNZ007', 'ZZZNZ001', 'XTZNZALM', 'ZZZNZ009', 'XTZNZVIH', 'XTZNZSEY', 'DHZNZABI', 'TAZNZ796', 'ZZZNZ011', 'ZZZNZ010', 'SMZNZMEL', 'TAZNZ378', 'TAZNZ778']"
542,189,Serengeti,-2.3333,34.8333,Tanzanian national park,"wildlife,safari",nature,SEU,[]
543,189,Kilimanjaro,-3.0674,37.3556,Highest mountain in Africa,mountain,nature,ASV,"['ONASVOLT', 'WVASVASL']"
544,190,Kampala,0.3136,32.5811,Uganda's capital,city,urban,EBB,"['XTEBB015', 'XTEBB430', 'SIEBB410', 'XTEBB013', 'XTEBB017', 'WVEBB368', 'UIEBB087', 'XTEBB792', 'ONEBBGOR', 'XTEBB016', 'TAEBB979']"
545,190,Bwindi,-1.0574,29.7195,Ugandan gorilla sanctuary,wildlife,nature,RHG,[]
546,158,Kigali,-1.9441,30.0619,Rwanda's capital,city,urban,KGL,"['WVKGLTOP', 'KIKGLDMC', 'WVKGLSER']"
547,158,Volcanoes National Park,-1.4433,29.5385,Rwandan gorilla sanctuary,wildlife,nature,RHG,[]
548,14,Bujumbura,-3.3614,29.3599,Burundi's capital,"city,lakeside",urban,BJM,[]
549,167,Mogadishu,2.0371,45.3438,Somalia's capital,"city,coastal",urban,MGQ,[]
550,50,Djibouti City,11.5721,43.1456,Djibouti's capital,"city,coastal",urban,JIB,"['KIJIBKEM', 'SIJIB466']"
551,57,Asmara,15.3229,38.9251,Eritrea's capital,city,urban,ASM,[]
552,169,Juba,4.8594,31.5713,South Sudan's capital,city,urban,JUB,[]
553,160,Khartoum,15.5007,32.5599,Sudan's capital,city,urban,KRT,['YHKRTCKK']
554,203,Cape Town,-33.9249,18.4241,South African coastal city,"city,coastal",urban,CPT,"['SXCPTFOU', 'XTCPTBHH', 'PHCPTLLA', 'TACPTDEW', 'LWCPT054', 'HSCPTAIO', 'PDCPT410', 'RHCPT023', 'TACPT287', 'TACPTPEN', 'HSCPTAHZ', 'RHCPTSTE', 'TACPTCTL', 'HSCPTAGT', 'RDCPT732', 'HSCPTAAL', 'HOCPTRGH', 'HSCPTAGR', 'RHCPT004', 'SUCPT063', 'TACPT888', 'PRCPTFRA', 'XLCPTEEH', 'PHCPTTFH', 'HSCPTAFG', 'PRCPTVIC', 'TACPT749', 'GZCPTWMH', 'LWCPT065', 'TACPT522', 'YXCPTVIN', 'XWCPT763', 'CGCPT005', 'HACPTALL', 'PHCPT26A', 'PRCPTNWH', 'WICPT445', 'HSCPTADJ', 'HSCPTAGB', 'RHCPT007', 'RHCPT003', 'LXCPTGRH', 'TACPTVAH', 'TACPTAMB', 'GZCPTCTH', 'CGCPT002', 'PHCPTCAP', 'TACPTWVI', 'TACPT002', 'XLCPTDVH', 'PHCPTTCH', 'TACPT563', 'TACPT686', 'TACPTGRE', 'HSCPTAJH', 'YXCPTSAN', 'TACPT373', 'TACPT512', 'OECPT050', 'PRCPTPRE', 'HSCPTAIY', 'GZCPTCDH', 'SUCPT061', 'GZCPTICO', 'PHCPTTLB', 'HSCPTAIV', 'TACPT281', 'TACPT215', 'WBCPTELL', 'TACPT744', 'PRCPTORA', 'HSCPTADP', 'TACPT469', 'HLCPT272', 'GZCPTHAS', 'GZCPTCMM', 'ONCPTBAN', 'HOCPTAHC', 'TACPTPWD', 'WBCPTDEL', 'GZCPT420', 'HOCPTSHH', 'PDCPT114', 'WBCPTA11', 'PRCPTSTE', 'RHCPT033', 'SXCPTLAD', 'TACPT441', 'HSCPTAEO', 'WVCPTHOT', 'GZCPT499', 'LWCPT057', 'TACPT533', 'TACPT530', 'IRCPTCMH', 'HSCPTAFQ', 'SCCPT163', 'HSCPTAJQ', 'TACPT523', 'CGCPT003', 'YXCPTDOW', 'BWCPT023', 'HSCPTACD', 'HSCPTAHC', 'HSCPTABA', 'HSCPTABK', 'YXCPTTOW', 'TACPT300', 'RHCPT001', 'GZCPTHAR', 'HSCPTAJT', 'SUCPT01J', 'WBCPTA13', 'TACPT535', 'SXCPTSTR', 'SUCPT003', 'HSCPTAHP']"
555,203,Johannesburg,-26.2041,28.0473,South African city,city,urban,QRA,[]
556,203,Durban,-29.8587,31.0218,South African coastal city,"city,coastal",urban,VIR,[]
557,203,Kruger National Park,-23.9884,31.5547,South African wildlife reserve,"wildlife,safari",nature,PHW,['GZPHWSLS']
558,203,Garden Route,-34.0,23.0,South African scenic route,"coastal,scenic",nature,GRJ,"['RHGRJOAK', 'IRGRJMAG', 'CHGRJGEO', 'HSGRJAAY', 'HSGRJABH', 'PRGRJFOR', 'RHGRJWIL', 'YXGRJ739', 'CNGRJ182', 'HSGRJABB', 'GZGRJKHC', 'HSGRJAAJ', 'PRGRJQUA', 'IRGRJ004', 'CGGRJTST', 'PHGRJGGR', 'HSGRJAAF']"
559,133,Windhoek,-22.5609,17.0658,Namibia's capital,city,urban,ERS,[]
560,133,Sossusvlei,-24.7333,15.4167,Namibian desert dunes,desert,nature,SZM,[]
561,133,Etosha,-18.8556,16.3294,Namibian national park,"wildlife,safari",nature,OKF,['TAOKF058']
562,31,Gaborone,-24.6282,25.9231,Botswana's capital,city,urban,GBE,"['HSGBEAAF', 'TAGBEGPH', 'SQGBEGAB', 'SXGBEMAH', 'TAGBE981', 'TAGBE523', 'TAGBE284']"
563,31,Okavango Delta,-19.2833,22.9,Botswanan inland delta,"wildlife,safari",nature,MUB,"['WBMUBZAR', 'TAMUB980', 'TAMUB101', 'TAMUB720', 'HSMUBAAD']"
564,205,Harare,-17.8252,31.0335,Zimbabwe's capital,city,urban,HRE,"['CPHRE393', 'SXHREJAM', 'TAHRE609', 'LWHRE060', 'TAHRE616', 'SXHREOAS']"
565,205,Victoria Falls,-17.9243,25.8572,Zimbabwe-Zambia border waterfalls,waterfall,nature,LVI,"['TALVI717', 'TALVI677', 'TALVI475', 'TALVI474', 'PRLVILIV', 'TALVI722', 'SQLVIZAM', 'WBLVICHN', 'TALVI431', 'TALVI425']"
566,204,Lusaka,-15.3875,28.3228,Zambia's capital,city,urban,LUN,"['RDLUN196', 'XTLUN536', 'TALUN424', 'SULUNF22', 'TALUN665', 'SULUNK08', 'PRLUNLTO', 'TJLUNTPH', 'PRLUNLSA', 'PRLUNCAI']"
567,204,Livingstone,-17.8531,25.8615,Zambian city near Victoria Falls,city,urban,LVI,"['SQLVIZAM', 'TALVI475', 'TALVI425', 'TALVI474', 'TALVI717', 'WBLVICHN', 'TALVI431', 'TALVI677', 'TALVI722', 'PRLVILIV']"
568,128,Maputo,-25.9692,32.5732,Mozambique's capital,"city,coastal",urban,MPM,"['HAMPMIND', 'WVMPMPOL', 'DHMPMAAL', 'SUMPM09A', 'YXMPMAVE', 'YXMPMTIV', 'RDMPM154', 'HAMPMBAH', 'BXMPMROV']"
569,128,Bazaruto Archipelago,-21.6333,35.4833,Mozambican islands,"island,beach,coastal",resort,VNX,['TAVNX004']
570,3,Luanda,-8.839,13.2894,Angola's capital,"city,coastal",urban,LAD,"['YXLADHAV', 'YXLADHTP', 'IQLADLUA', 'YXLADHBA', 'WVLADPRE', 'PHLADTCH']"
571,131,Lilongwe,-13.9626,33.7741,Malawi's capital,city,urban,LLW,"['XTLLWSUN', 'XTLLWCAP', 'XTLLW019', 'RHLLW050']"
572,131,Lake Malawi,-12.0,34.0,African Great Lake,lake,nature,DWA,[]
573,118,Antananarivo,-18.8792,47.5079,Madagascar's capital,city,urban,TNR,"['RTTNRIBI', 'YXTNRHDL', 'WBTNRG01', 'YXTNRSGH', 'XLTNRCMH', 'CHTNRTAM']"
574,118,Nosy Be,-13.3422,48.2598,Madagascan island,"island,beach,coastal",resort,NOS,['YXNOSLHB']
575,130,Port Louis,-20.1609,57.5012,Mauritius' capital,"city,coastal",urban,MRU,"['YXMRUATR', 'YXMRULBC', 'DHMRUADR', 'UIMRU516', 'MMMRUMAR', 'YXMRUTBR', 'WVMRU768', 'YXMRULMH', 'YXMRUSBH', 'LWMRU022', 'MDMRU805', 'DHMRUACZ', 'SBMRUSOF', 'YXMRUOBH', 'YXMRUSGH', 'WVMRU766', 'XRMRU459', 'YXMRUOVM', 'ORMRUVOI', 'HIMRUC11', 'UIMRUSUF', 'YXMRUSRP', 'HSMRUABK', 'ICMRUICA', 'LWMRU020', 'WVMRU469', 'HSMRUABD', 'LWMRU025', 'VPMRU312', 'HSMRUABM', 'YXMRULVH', 'YXMRUPHG', 'YXMRUKDH', 'WVMRUTEL', 'LWMRU024', 'YXMRUAMB', 'OBMRUTOB', 'WIMRU216', 'LWMRU026', 'YXMRU463', 'YXMRU465', 'WVMRU760', 'YXMRUBAY', 'BYMRUABB', 'WVMRU764', 'WVMRU466']"
576,130,Beach resorts,-20.2,57.5,Mauritian beach resorts,"beach,coastal",resort,MRU,"['LWMRU020', 'YXMRU465', 'YXMRUOVM', 'YXMRU463', 'XRMRU459', 'UIMRU516', 'WVMRU466', 'LWMRU026', 'WVMRU760', 'LWMRU024', 'WIMRU216', 'HIMRUC11', 'YXMRUOBH', 'WVMRU766', 'WVMRU768', 'WVMRU469', 'YXMRUPHG', 'YXMRUSBH', 'YXMRULMH', 'YXMRUATR', 'MMMRUMAR', 'MDMRU805', 'DHMRUADR', 'YXMRUAMB', 'ORMRUVOI', 'YXMRUSRP', 'VPMRU312', 'YXMRULVH', 'HSMRUABM', 'LWMRU022', 'SBMRUSOF', 'WVMRU764', 'WVMRUTEL', 'YXMRUSGH', 'YXMRULBC', 'UIMRUSUF', 'OBMRUTOB', 'HSMRUABK', 'HSMRUABD', 'YXMRUBAY', 'YXMRUKDH', 'LWMRU025', 'BYMRUABB', 'YXMRUTBR', 'ICMRUICA', 'DHMRUACZ']"
577,176,Victoria,-4.6204,55.455,Seychelles' capital,"city,coastal",urban,SEZ,"['HSSEZAAX', 'HLSEZ248', 'HSSEZABC', 'YXSEZFIP', 'HSSEZAAN', 'HSSEZABM', 'HLSEZ100', 'HSSEZABL', 'HSSEZAAK', 'XKSEZ613', 'XKSEZ512', 'PHSEZSRR', 'CHSEZCOR', 'HSSEZABI', 'WVSEZ345', 'YRSEZRPS', 'LWSEZ031']"
578,176,Island resorts,-4.6,55.5,Seychellois island resorts,"island,beach,coastal",resort,SEZ,"['HSSEZABL', 'PHSEZSRR', 'HSSEZAAN', 'XKSEZ512', 'HLSEZ100', 'HSSEZAAX', 'HSSEZABI', 'HLSEZ248', 'HSSEZABC', 'WVSEZ345', 'HSSEZAAK', 'YXSEZFIP', 'CHSEZCOR', 'HSSEZABM', 'YRSEZRPS', 'LWSEZ031', 'XKSEZ613']"
579,42,Moroni,-11.7172,43.2473,Comoros' capital,"city,coastal",urban,YVA,[]
580,175,Mbabane,-26.3054,31.1367,Eswatini's capital,city,urban,MTS,"['TAMTSHAW', 'SQMTSCAB', 'SQMTSROY']"
581,110,Maseru,-29.3101,27.4786,Lesotho's capital,city,urban,MSU,['YXMSUKAT']
582,36,Beijing,39.9042,116.4074,China's capital,"city,historical",urban,NAY,['OZNAY506']
